YEAR,MO,DY,HR,T2M,PRECTOTCORR,QV2M,PS,WS2M,WD2M,WS10M,WD10M,RH2M,T2MWET,T2MDEW,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,TOA_SW_DWN
2024,4,12,5,12.87,0.82,9.09,98.8,4.15,164.94,8.3,163.27,96.94,12.63,12.4,0,0.04,0.05,0.14,0.04,0.17
2024,4,12,6,12.78,0.2,9.03,98.76,3.46,168.13,6.86,165.96,96.69,12.52,12.27,-999,0.41,0.55,0.93,0.2,1.05
2024,4,12,7,13.74,0.1,9.46,98.74,3.38,171.08,6.68,168.6,94.75,13.33,12.92,0.58,0.75,1.26,1.18,0.27,1.97
2024,4,12,8,14.86,0.13,9.89,98.69,3.24,171.97,6.59,169.97,92.31,14.23,13.61,1.38,1.02,1.94,1.19,0.34,2.79
2024,4,12,9,15.3,0.26,10.13,98.61,3.26,172.57,6.7,170.34,91.94,14.63,13.98,2.58,1.37,2.5,1.11,0.58,3.44
2024,4,12,10,15.49,0.64,10.31,98.49,3.51,174.77,7.04,171.83,92.06,14.84,14.19,4.23,1.86,2.9,1.06,1.01,3.9
2024,4,12,11,15.39,1.53,10.19,98.33,3.6,178.01,7.04,174.97,91.69,14.71,14.03,4.75,1.85,3.1,0.64,1.3,4.13
2024,4,12,12,15.4,1.48,10.01,98.3,3.67,204.49,7.24,203.19,89.69,14.57,13.73,3.98,1.4,3.08,0.43,1.04,4.11
2024,4,12,13,14.75,0.39,8.79,98.45,3.86,237.05,7.88,235.71,82.44,13.26,11.77,4.65,2.22,2.85,1.43,1.09,3.84
2024,4,12,14,14.62,0.02,7.93,98.59,3.77,239.24,7.75,238.81,75.12,12.45,10.29,2.02,0.98,2.43,0.45,0.68,3.34
2024,4,12,15,14.11,0.01,7.63,98.7,3.41,237.73,7.07,236.91,74.62,11.9,9.7,1.52,1.28,1.84,1.3,0.57,2.65
2024,4,12,16,13.98,0.01,7.57,98.79,2.99,237.14,6.33,235.82,74.88,11.8,9.62,0.6,1.1,1.16,2,0.36,1.82
2024,4,12,17,13.33,0.01,7.57,98.88,2.55,234.46,5.53,232.98,78.38,11.5,9.67,0.08,0.46,0.47,1.4,0.2,0.89
2024,4,12,18,12.1,0.01,7.45,98.94,2.14,230.33,4.89,229.21,83.75,10.78,9.47,0,0.03,0.03,0.23,0.03,0.09
2024,4,12,19,11.51,0.02,7.45,99,2.02,225.78,4.63,225.34,86.56,10.44,9.37,0,0,0,0,0,0
2024,4,12,20,11.44,0.03,7.51,99.03,2.25,222.89,4.92,222.62,87.81,10.48,9.51,0,0,0,0,0,0
2024,4,12,21,11.37,0.06,7.57,99.01,2.44,223.96,5.18,222.86,89,10.51,9.64,0,0,0,0,0,0
2024,4,12,22,11.11,0.09,7.45,98.99,2.5,226.27,5.26,224.04,89.5,10.3,9.48,0,0,0,0,0,0
2024,4,12,23,10.58,0.1,7.26,98.98,2.48,226.02,5.24,223.37,89.88,9.8,9.01,0,0,0,0,0,0
2024,4,13,0,10.16,0.08,7.08,98.96,2.57,225.49,5.43,223.6,90.19,9.41,8.66,0,0,0,0,0,0
2024,4,13,1,9.87,0.07,6.96,98.93,2.72,231.19,5.61,230.31,90.69,9.15,8.44,0,0,0,0,0,0
2024,4,13,2,9.33,0.04,6.65,98.96,2.71,242.33,5.59,242.9,90.12,8.57,7.81,0,0,0,0,0,0
2024,4,13,3,8.4,0.01,6.1,99,2.63,255.18,5.44,255.52,87.5,7.43,6.46,0,0,0,0,0,0
2024,4,13,4,7.36,0.01,5.62,99.08,2.58,262.7,5.29,262.01,86.81,6.34,5.32,0,0,0,0,0,0
2024,4,13,5,6.69,0.03,5.49,99.16,2.49,260.77,5.1,260.12,88.62,5.83,4.96,0,0.06,0.06,0.21,0.05,0.19
2024,4,13,6,7.12,0.06,5.55,99.23,2.8,256.47,5.6,256.6,87.31,6.15,5.17,0.08,0.42,0.6,0.75,0.25,1.08
2024,4,13,7,7.57,0.06,5.49,99.26,3.16,258.61,6.23,258.94,84.12,6.33,5.08,0.52,0.78,1.33,0.56,0.55,1.99
2024,4,13,8,8.25,0.09,5.43,99.29,3.42,263.96,6.76,264.63,79.06,6.55,4.85,1.55,1.28,2.02,0.53,0.97,2.81
2024,4,13,9,9.15,0.07,5.31,99.31,3.63,269.38,7.23,270.43,72.75,6.83,4.52,2.7,1.65,2.59,0.63,1.2,3.46
2024,4,13,10,9.82,0.06,5.31,99.34,3.74,273.11,7.52,273.69,69.31,7.15,4.48,3.6,1.74,3,0.6,1.26,3.92
2024,4,13,11,10.08,0.05,5.31,99.36,3.81,274.12,7.67,274.73,68.81,7.36,4.63,4.45,1.91,3.23,0.75,1.27,4.14
2024,4,13,12,10.1,0.04,5.37,99.39,3.81,275.06,7.71,275.81,69.38,7.43,4.76,3.98,1.67,3.2,0.74,1.04,4.12
2024,4,13,13,9.99,0.05,5.49,99.46,3.79,275.92,7.68,276.6,71.06,7.5,5.01,3.15,1.5,2.96,0.54,1.07,3.85
2024,4,13,14,9.73,0.07,5.62,99.53,3.73,275.77,7.52,276.62,74.25,7.56,5.38,2.02,1.16,2.53,0.39,0.89,3.36
2024,4,13,15,9.52,0.09,5.8,99.59,3.58,275.88,7.19,276.92,77.62,7.68,5.83,1.15,0.87,1.93,0.33,0.69,2.67
2024,4,13,16,9.26,0.08,5.86,99.67,3.29,279.28,6.71,280.26,79.69,7.61,5.95,0.4,0.61,1.22,0.25,0.51,1.83
2024,4,13,17,8.9,0.04,5.74,99.75,2.91,285.08,6.12,285.33,80.44,7.32,5.73,0.05,0.26,0.49,0.27,0.21,0.91
2024,4,13,18,8.26,0.01,5.55,99.86,2.66,289.77,5.7,289.28,81.31,6.78,5.29,0,0.03,0.03,0.07,0.03,0.1
2024,4,13,19,7.67,0,5.43,99.99,2.5,290.64,5.41,290.27,83.06,6.33,5,0,0,0,0,0,0
2024,4,13,20,7.19,0,5.37,100.09,2.4,290.14,5.2,290.23,84.69,6,4.81,0,0,0,0,0,0
2024,4,13,21,6.74,0,5.25,100.13,2.25,290.32,4.92,290.65,85.62,5.63,4.52,0,0,0,0,0,0
2024,4,13,22,6.3,0,5.13,100.18,2.1,290.06,4.66,290.5,86.12,5.23,4.17,0,0,0,0,0,0
2024,4,13,23,5.92,0,5,100.24,2.02,289.42,4.52,289.69,86.44,4.89,3.86,0,0,0,0,0,0
2024,4,14,0,5.52,0,4.88,100.28,1.93,288.14,4.34,288.7,87.12,4.55,3.58,0,0,0,0,0,0
2024,4,14,1,5.08,0,4.82,100.33,1.82,287.5,4.06,287.91,88.38,4.22,3.35,0,0,0,0,0,0
2024,4,14,2,4.51,0,4.76,100.38,1.63,283.9,3.6,283.82,91.12,3.86,3.21,0,0,0,0,0,0
2024,4,14,3,3.83,0,4.7,100.43,1.47,278.26,3.19,276.9,94.56,3.44,3.05,0,0,0,0,0,0
2024,4,14,4,3.53,0,4.7,100.46,1.35,267.35,3.05,265.59,96.38,3.28,3.03,0,0,0,0,0,0
2024,4,14,5,3.66,0,4.76,100.48,1.32,258.76,2.97,257.1,96.38,3.4,3.15,0,0.07,0.06,0.35,0.06,0.2
2024,4,14,6,5.74,0,5.07,100.47,1.61,250.78,3.22,249.28,88.62,4.88,4.02,0.12,0.55,0.6,0.89,0.35,1.1
2024,4,14,7,8.33,0,5.49,100.51,1.65,249.51,3.07,248.66,80.25,6.74,5.15,0.75,1.23,1.32,1.31,0.68,2.01
2024,4,14,8,11.35,0,5.74,100.52,1.61,249.28,3.24,249.25,68.62,8.57,5.79,2.08,1.94,2.01,2.6,0.44,2.82
2024,4,14,9,13.16,0,5.62,100.45,1.69,241.54,3.53,240.82,59.94,9.37,5.57,3.6,2.49,2.58,2.64,0.61,3.48
2024,4,14,10,14.49,0,5.98,100.35,1.95,222.57,4.08,222.52,58.25,10.45,6.4,5,2.76,2.98,1.97,1.16,3.93
2024,4,14,11,15.42,0,6.53,100.21,2.32,209.24,4.81,208.44,59.56,11.51,7.59,4.25,1.72,3.16,0.53,1.27,4.16
2024,4,14,12,15.62,0,7.02,100.05,2.72,202.81,5.57,201.89,63.25,12.15,8.67,3.2,1.17,3.14,0.34,0.88,4.13
2024,4,14,13,16.04,0,7.57,99.92,2.94,200.84,6.05,201.13,66.31,12.9,9.78,4.45,2.48,2.9,1.73,1.1,3.87
2024,4,14,14,16.73,0,8.12,99.77,3.11,200.76,6.44,201.87,68.25,13.8,10.87,3.23,2.23,2.47,2.08,0.79,3.37
2024,4,14,15,16.95,0,8.67,99.65,3.2,201.93,6.64,203.64,71.25,14.33,11.73,1.9,1.83,1.88,2.41,0.5,2.68
2024,4,14,16,16.29,0,8.85,99.6,2.98,201.24,6.3,204.21,76,14.18,12.08,-999,0.73,1.15,1.05,0.33,1.85
2024,4,14,17,15.03,0,8.79,99.58,2.62,201.67,5.66,205.33,81.81,13.5,11.96,-999,0.31,0.46,0.74,0.17,0.92
2024,4,14,18,13.75,0,8.61,99.57,2.27,203.56,5.09,207.63,87,12.68,11.6,0,0.03,0.03,0.12,0.03,0.1
2024,4,14,19,13.26,0,8.54,99.57,2.15,207.96,4.91,212.45,89.25,12.38,11.5,0,0,0,0,0,0
2024,4,14,20,13.2,0.01,8.67,99.55,2.05,212.05,4.66,216.97,91,12.46,11.72,0,0,0,0,0,0
2024,4,14,21,12.83,0.05,8.79,99.5,1.67,211.61,3.43,217.89,94.19,12.36,11.87,0,0,0,0,0,0
2024,4,14,22,12.51,0.18,8.85,99.48,1.09,227.31,2.16,241.31,97.19,12.26,12.02,0,0,0,0,0,0
2024,4,14,23,12.97,0.92,9.22,99.58,1.35,267.02,2.75,276.52,98.38,12.83,12.69,0,0,0,0,0,0
2024,4,15,0,13.11,0.78,9.46,99.71,1.26,274.62,2.56,284.12,100,13.11,13.11,0,0,0,0,0,0
2024,4,15,1,12.38,0.4,9.16,99.71,0.72,314.56,1.94,321.56,100,12.48,12.57,0,0,0,0,0,0
2024,4,15,2,11.98,0.05,8.79,99.79,0.83,320.33,2.11,322.83,100,11.99,12.01,0,0,0,0,0,0
2024,4,15,3,11.23,0,8.36,99.84,0.97,322.21,2.35,323.51,100,11.25,11.27,0,0,0,0,0,0
2024,4,15,4,10.3,0,8,99.87,0.94,315.67,2.37,313.8,100,10.4,10.52,0,0,0,0,0,0
2024,4,15,5,10.15,0,7.81,99.94,0.89,298.37,2.22,295.84,100,10.2,10.25,0.02,0.09,0.07,0.59,0.06,0.22
2024,4,15,6,12.72,0,8.85,100,0.75,280.25,2,282.19,95.94,12.4,12.08,0.12,0.54,0.63,1.21,0.26,1.12
2024,4,15,7,14.68,0,9.46,100.08,0.98,278.71,2.16,281.92,90.5,13.9,13.13,0.9,1.27,1.34,2.2,0.36,2.03
2024,4,15,8,16.99,0,9.28,100.13,1.32,287.25,3,288.2,76.75,14.93,12.87,2.33,1.92,2.01,2.71,0.34,2.84
2024,4,15,9,18.33,0,8.61,100.16,1.72,292.38,3.83,291.8,65.31,15.01,11.71,3.25,2.33,2.32,2.42,0.59,3.5
2024,4,15,10,19.23,0,8.12,100.14,1.77,293.4,3.88,291.87,58.12,15.02,10.81,5.58,2.94,2.97,3.18,0.37,3.95
2024,4,15,11,20.16,0,7.93,100.11,1.68,291.55,3.73,289.84,53.75,15.33,10.51,6.4,3.1,3.18,3.22,0.34,4.17
2024,4,15,12,20.97,0,8.18,100.08,1.57,288.89,3.57,287.6,52.75,15.97,10.98,6.17,3,3.17,3.03,0.43,4.15
2024,4,15,13,21.46,0,8.67,100.05,1.5,282.3,3.5,282.89,54,16.62,11.78,5.1,2.78,2.95,3.07,0.34,3.88
2024,4,15,14,21.69,0,9.16,100.02,1.41,274.76,3.37,278.26,56.44,17.18,12.67,3.48,2.33,2.51,2.85,0.35,3.38
2024,4,15,15,21.71,0,9.64,100.03,1.28,269.65,3.03,276.96,59.25,17.56,13.41,1.88,1.75,1.91,2.52,0.35,2.69
2024,4,15,16,20.57,0,10.31,100.06,1.1,274.49,2.6,284.08,68.19,17.53,14.5,0.58,1.01,1.2,1.88,0.29,1.86
2024,4,15,17,18.76,0,10.93,100.12,0.7,295.13,2.03,305.28,80.81,17.08,15.39,0.08,0.46,0.49,1.44,0.18,0.94
2024,4,15,18,16.9,0.03,10.19,100.18,0.72,329.25,2.32,333.87,84.88,15.61,14.33,0,0.04,0.03,0.2,0.03,0.11
2024,4,15,19,15.66,0.05,9.7,100.3,0.89,351.94,2.92,351.54,87.69,14.63,13.59,0,0,0,0,0,0
2024,4,15,20,14.23,0.05,9.16,100.43,1.11,3.63,3.19,0.84,90.56,13.46,12.68,0,0,0,0,0,0
2024,4,15,21,12.71,0.02,8.42,100.54,1.41,9.25,3.38,5.17,92.31,12.08,11.45,0,0,0,0,0,0
2024,4,15,22,11.34,0,7.51,100.63,1.91,9.42,3.95,6.37,90.25,10.56,9.78,0,0,0,0,0,0
2024,4,15,23,9.98,0,6.77,100.72,2.03,5.73,3.97,3.72,88.94,9.12,8.26,0,0,0,0,0,0
2024,4,16,0,8.78,0,6.35,100.78,1.78,3.03,3.43,0.13,90.38,8.05,7.3,0,0,0,0,0,0
2024,4,16,1,7.76,0,6.1,100.81,1.31,357.27,2.76,351.87,92.88,7.23,6.7,0,0,0,0,0,0
2024,4,16,2,7.3,0,5.86,100.85,1.19,345.51,2.78,340.29,92.56,6.74,6.19,0,0,0,0,0,0
2024,4,16,3,7.01,0,5.62,100.91,1.27,339.44,3.02,334.76,90.19,6.26,5.52,0,0,0,0,0,0
2024,4,16,4,6.4,0,5.37,100.97,1.25,331.19,3,327.96,89.88,5.65,4.89,0,0,0,0,0,0
2024,4,16,5,6.04,0,5.25,101.04,1.26,321.06,2.9,318.71,90.31,5.32,4.59,0.02,0.1,0.08,0.71,0.06,0.24
2024,4,16,6,8.1,0,5.43,101.08,1.59,312.22,3.22,310.38,81.88,6.65,5.2,0.12,0.71,0.7,2.19,0.2,1.14
2024,4,16,7,10.65,0,5.86,101.1,1.49,305.19,2.87,303.69,74.12,8.45,6.24,0.9,1.51,1.49,3.02,0.23,2.05
2024,4,16,8,13.32,0,5.62,101.11,1.78,319.26,3.76,319.55,59.31,9.43,5.54,2.35,2.22,2.2,3.36,0.24,2.86
2024,4,16,9,14.68,0,5.43,101.12,1.85,322.74,3.86,321.83,52.75,9.9,5.14,4.02,2.8,2.8,3.59,0.21,3.51
2024,4,16,10,15.82,0,5.43,101.11,1.72,320.53,3.62,319.29,49.19,10.51,5.19,5.45,3.19,3.19,3.62,0.24,3.96
2024,4,16,11,16.73,0,5.55,101.08,1.63,317.52,3.46,315.64,47.31,11.1,5.47,6.27,3.35,3.38,3.62,0.24,4.19
2024,4,16,12,17.4,0,5.8,101.06,1.59,312.61,3.41,310.73,47,11.69,5.98,6.17,3.32,3.35,3.61,0.24,4.16
2024,4,16,13,17.78,0,5.98,101.05,1.58,307.38,3.45,305.96,47.75,12.17,6.56,5.02,3.06,3.07,3.48,0.28,3.89
2024,4,16,14,17.84,0,6.29,101.03,1.59,304,3.49,303.23,49.56,12.51,7.17,3.5,2.61,2.64,3.36,0.26,3.39
2024,4,16,15,17.58,0,6.59,101.03,1.5,301.12,3.3,301.06,53.06,12.76,7.93,1.92,1.99,2.03,3.08,0.28,2.71
2024,4,16,16,17.01,0,6.9,101.06,1.31,297.02,2.89,297.19,57.75,12.83,8.63,0.62,1.27,1.3,2.65,0.25,1.87
2024,4,16,17,15.24,0,7.93,101.1,0.92,293.07,2.12,293.64,74,12.94,10.63,0.08,0.53,0.55,1.81,0.17,0.95
2024,4,16,18,12.24,0,7.2,101.12,0.88,285.39,2.23,286.08,81.75,10.73,9.21,0,0.05,0.04,0.41,0.03,0.12
2024,4,16,19,11.42,0,6.41,101.16,1.03,277.88,2.22,279.1,77.06,9.49,7.55,0,0,0,0,0,0
2024,4,16,20,11.02,0,6.1,101.17,1,267.32,1.95,269.31,74.88,8.89,6.76,0,0,0,0,0,0
2024,4,16,21,10.08,0,5.92,101.19,0.87,260.2,1.68,263.6,78.06,8.27,6.46,0,0,0,0,0,0
2024,4,16,22,9.41,0,5.86,101.21,0.68,265.4,1.24,275.42,80.75,7.85,6.29,0,0,0,0,0,0
2024,4,16,23,9.13,0,5.86,101.24,0.47,282.43,0.87,305.54,82.44,7.72,6.3,0,0,0,0,0,0
2024,4,17,0,8.81,0,5.92,101.25,0.3,313.96,0.78,343.02,84.75,7.61,6.4,0,0,0,0,0,0
2024,4,17,1,8.68,0,5.98,101.27,0.42,355.68,1.1,8.59,86.06,7.58,6.48,0,0,0,0,0,0
2024,4,17,2,8.01,0,5.92,101.29,0.64,27.5,1.53,29.96,89.44,7.19,6.38,0,0,0,0,0,0
2024,4,17,3,7.34,0,5.86,101.29,0.75,47.97,1.79,48.88,93,6.82,6.29,0,0,0,0,0,0
2024,4,17,4,6.91,0,5.86,101.29,0.8,61.93,1.91,61.97,95.38,6.57,6.22,0,0,0,0,0,0
2024,4,17,5,6.79,0,5.92,101.31,0.83,69.51,2.03,69.47,96.81,6.55,6.32,0,0.08,0.08,0.18,0.07,0.25
2024,4,17,6,8.41,0,6.16,101.33,1.22,78.19,2.5,77.74,91,7.72,7.01,0.12,0.58,0.65,0.86,0.37,1.16
2024,4,17,7,9.75,0,6.41,101.32,1.52,82.04,2.85,82.6,85.94,8.62,7.49,0.75,1.19,1.36,1.07,0.73,2.07
2024,4,17,8,11.51,0,6.53,101.29,1.77,87.97,3.45,89.74,77.69,9.62,7.72,1.85,1.73,2.01,1.07,1.1,2.88
2024,4,17,9,12.72,0,6.47,101.25,2.03,94.64,4.01,96.83,71.31,10.18,7.63,2.95,1.95,2.54,0.73,1.42,3.53
2024,4,17,10,13.15,0,6.47,101.23,1.98,100.2,3.89,103.23,69.44,10.4,7.65,4.17,2.24,2.9,0.85,1.54,3.98
2024,4,17,11,13.17,0.01,6.59,101.22,1.78,107.88,3.51,112.68,70.31,10.53,7.88,4.45,2.03,3.05,0.6,1.51,4.2
2024,4,17,12,12.87,0.02,6.71,101.21,1.67,115.73,3.34,121.24,73.19,10.52,8.19,3.58,1.56,3,0.46,1.16,4.17
2024,4,17,13,12.51,0.04,6.84,101.16,1.64,119.74,3.34,124.81,76.44,10.5,8.49,1.65,0.71,2.75,0.22,0.54,3.9
2024,4,17,14,12.08,0.22,6.96,101.06,1.74,119.9,3.56,123.55,79.62,10.37,8.67,0.6,0.3,2.29,0.1,0.23,3.41
2024,4,17,15,11.62,0.9,6.96,100.97,1.84,121.26,3.73,123.99,82.06,10.14,8.67,0.4,0.29,1.64,0.12,0.23,2.72
2024,4,17,16,10.98,1.4,6.9,100.92,1.82,122.53,3.67,124.06,85.31,9.8,8.62,0.05,0.1,0.94,0.1,0.07,1.89
2024,4,17,17,10.01,0.72,6.84,100.89,1.79,115.67,3.54,116.34,89.94,9.23,8.45,0.02,0.07,0.35,0.11,0.05,0.97
2024,4,17,18,9.08,0.06,6.71,100.91,1.59,112.17,3.11,113.35,94.25,8.65,8.23,0,0.03,0.03,0.06,0.03,0.13
2024,4,17,19,8.62,0.1,6.65,100.99,1.41,114.58,2.77,115.05,95.75,8.3,8,0,0,0,0,0,0
2024,4,17,20,8.38,0.11,6.53,101,1.5,98.97,3,99.61,96.19,8.11,7.83,0,0,0,0,0,0
2024,4,17,21,8.14,0.06,6.47,100.89,2.03,84.47,4,85.52,96.62,7.9,7.65,0,0,0,0,0,0
2024,4,17,22,7.87,0.05,6.41,100.76,2.34,81.95,4.54,82.78,96.94,7.65,7.43,0,0,0,0,0,0
2024,4,17,23,7.78,0.08,6.35,100.76,2.16,80.4,4.02,81.29,96.88,7.55,7.33,0,0,0,0,0,0
2024,4,18,0,7.75,0.13,6.29,100.75,2.35,87.91,4.56,88.53,96.56,7.5,7.26,0,0,0,0,0,0
2024,4,18,1,7.7,0.13,6.35,100.66,2.56,91.05,4.89,91.1,96.88,7.48,7.26,0,0,0,0,0,0
2024,4,18,2,7.68,0.18,6.35,100.62,2.59,87.75,4.94,87.37,97,7.47,7.25,0,0,0,0,0,0
2024,4,18,3,7.57,0.24,6.29,100.57,2.81,82.32,5.41,82.12,96.88,7.34,7.12,0,0,0,0,0,0
2024,4,18,4,7.37,0.26,6.16,100.56,2.86,78.97,5.45,79.09,96.75,7.14,6.9,0,0,0,0,0,0
2024,4,18,5,7.19,0.27,6.1,100.59,2.94,76.93,5.56,77.76,96.38,6.94,6.68,0,0.06,0.07,0.18,0.05,0.27
2024,4,18,6,7.19,0.33,6.04,100.64,2.92,76.22,5.39,77.01,95.44,6.87,6.54,0.05,0.13,0.53,0.11,0.1,1.19
2024,4,18,7,7.37,0.17,5.98,100.73,2.81,74.69,5.05,74.76,93.56,6.89,6.41,0.25,0.26,1.17,0.13,0.2,2.09
2024,4,18,8,7.63,0.23,5.86,100.82,2.68,69.5,4.8,69.2,90.81,6.94,6.25,0.4,0.25,1.81,0.1,0.19,2.89
2024,4,18,9,7.97,0.31,5.8,100.9,2.64,63.06,4.82,63.52,87.5,7.01,6.05,1.3,0.67,2.36,0.24,0.49,3.54
2024,4,18,10,8.31,0.31,5.74,100.94,2.63,59.33,4.88,61.1,84.62,7.1,5.89,1.58,0.61,2.78,0.21,0.44,3.99
2024,4,18,11,8.64,0.24,5.74,100.94,2.69,58.81,4.98,61.1,82.5,7.24,5.85,2.33,0.82,2.97,0.25,0.6,4.21
2024,4,18,12,8.75,0.17,5.68,100.94,2.72,59.09,5,61.23,81.31,7.25,5.75,2.2,0.8,2.97,0.25,0.58,4.18
2024,4,18,13,8.58,0.16,5.62,100.98,2.57,55.39,4.64,57.3,81.69,7.11,5.64,0.98,0.33,2.75,0.1,0.25,3.91
2024,4,18,14,8.44,0.16,5.62,101.01,2.42,51.17,4.35,53.54,82,7.01,5.58,0.9,0.4,2.33,0.13,0.31,3.42
2024,4,18,15,8.44,0.11,5.62,101.06,2.41,49.86,4.36,51.77,82,7,5.57,0.65,0.42,1.78,0.15,0.34,2.73
2024,4,18,16,8.33,0.02,5.55,101.11,2.33,49.75,4.23,52.5,82.44,6.94,5.55,0.3,0.37,1.11,0.22,0.28,1.9
2024,4,18,17,8.01,0,5.55,101.12,2.24,56.98,4.05,60.57,84,6.76,5.49,0.05,0.16,0.45,0.21,0.11,0.98
2024,4,18,18,6.91,0,5.55,101.14,1.9,61.86,3.4,65.26,90.25,6.18,5.44,0,0.03,0.04,0.09,0.03,0.14
2024,4,18,19,5.95,0,5.43,101.21,1.65,64.53,3.05,68.23,94.56,5.56,5.16,0,0,0,0,0,0
2024,4,18,20,5.12,0,5.37,101.27,1.35,63.14,2.54,66.82,98.88,5.05,4.98,0,0,0,0,0,0
2024,4,18,21,4.44,0,5.31,101.27,1.15,59.77,2.26,63.08,100,4.62,4.79,0,0,0,0,0,0
2024,4,18,22,4.15,0,5.25,101.25,1.11,52.41,2.23,54.42,100,4.41,4.68,0,0,0,0,0,0
2024,4,18,23,4.09,0,5.25,101.23,1.15,44.18,2.27,45.42,100,4.37,4.65,0,0,0,0,0,0
2024,4,19,0,4.08,0,5.19,101.21,1.2,39.71,2.33,41.6,100,4.33,4.57,0,0,0,0,0,0
2024,4,19,1,4.15,0,5.19,101.2,1.33,38.35,2.49,41.05,100,4.29,4.42,0,0,0,0,0,0
2024,4,19,2,4.22,0,5.07,101.22,1.44,42.59,2.63,45.72,100,4.23,4.23,0,0,0,0,0,0
2024,4,19,3,3.87,0,5,101.23,1.17,48.24,2.22,51.28,100,3.91,3.95,0,0,0,0,0,0
2024,4,19,4,3.56,0,4.94,101.27,1.07,46.18,2.1,49.07,100,3.65,3.75,0,0,0,0,0,0
2024,4,19,5,3.83,0,4.94,101.28,1.09,46.45,2.1,50.28,99.62,3.82,3.8,0.02,0.09,0.1,0.39,0.06,0.29
2024,4,19,6,6.01,0,5.19,101.26,1.37,54.04,2.45,60.16,90.44,5.3,4.58,0.15,0.48,0.7,0.32,0.4,1.21
2024,4,19,7,8.39,0,5.31,101.19,1.57,79.7,2.91,87.23,77.75,6.56,4.73,0.83,1.03,1.42,0.94,0.62,2.11
2024,4,19,8,10.28,0,5.13,101.1,1.92,100.81,3.76,107.53,66.31,7.28,4.28,2.08,1.64,2.1,1.04,1.02,2.91
2024,4,19,9,11.62,0,5.13,101.06,2.01,116.07,4.1,122.87,60.44,7.93,4.23,3.7,2.2,2.66,1.28,1.27,3.56
2024,4,19,10,12.45,0,5.25,101.07,1.99,127.68,4.19,134.02,58.81,8.54,4.62,5.23,2.61,3.05,1.34,1.5,4
2024,4,19,11,12.9,0,5.43,101.09,1.93,133.85,4.1,139.79,58.88,8.99,5.08,4.95,2.35,3.09,0.86,1.61,4.22
2024,4,19,12,12.36,0,5.43,101.05,1.88,136.68,4.06,141.81,61.44,8.76,5.18,4.83,2.27,3.07,0.75,1.62,4.19
2024,4,19,13,12.26,0,5.49,100.98,1.96,137.42,4.28,141.67,62.38,8.79,5.3,3.9,2.01,2.84,0.72,1.43,3.92
2024,4,19,14,12.4,0,5.55,100.9,2.05,138.86,4.4,143.23,62.5,8.94,5.48,2.35,1.32,2.42,0.73,0.8,3.43
2024,4,19,15,12.18,0,5.62,100.86,1.94,144.19,4.18,148.45,63.88,8.87,5.58,1.38,1.02,1.84,0.58,0.69,2.74
2024,4,19,16,11.44,0.01,5.68,100.84,1.8,149.42,3.9,152.92,67.62,8.56,5.69,0.48,0.59,1.16,0.26,0.49,1.91
2024,4,19,17,10.23,0.01,5.86,100.83,1.48,150.33,3.19,152.93,76,8.23,6.21,0.05,0.19,0.49,0.16,0.15,0.99
2024,4,19,18,8.54,0.02,6.04,100.82,1,147.43,2.27,150.35,88.06,7.62,6.71,0,0.04,0.04,0.11,0.03,0.14
2024,4,19,19,7.9,0.06,6.1,100.84,0.94,147.24,2.07,149.67,92.81,7.36,6.83,0,0,0,0,0,0
2024,4,19,20,7.78,0.22,6.23,100.86,0.86,152.27,1.83,154.42,95,7.41,7.05,0,0,0,0,0,0
2024,4,19,21,7.67,0.53,6.29,100.85,0.69,160.95,1.5,162.79,96.69,7.44,7.2,0,0,0,0,0,0
2024,4,19,22,7.65,0.43,6.29,100.81,0.63,167.16,1.44,167.77,97.31,7.46,7.27,0,0,0,0,0,0
2024,4,19,23,7.63,0.23,6.35,100.75,0.66,162.85,1.48,163.39,97.69,7.48,7.31,0,0,0,0,0,0
2024,4,20,0,7.58,0.11,6.35,100.69,0.68,161.36,1.52,163.89,98,7.44,7.31,0,0,0,0,0,0
2024,4,20,1,7.61,0.06,6.35,100.65,0.66,162.85,1.49,167.93,98.12,7.48,7.35,0,0,0,0,0,0
2024,4,20,2,7.71,0.04,6.41,100.62,0.67,167.91,1.59,173.5,98.12,7.58,7.46,0,0,0,0,0,0
2024,4,20,3,7.81,0.04,6.47,100.62,0.71,179.37,1.67,183.22,98.12,7.69,7.55,0,0,0,0,0,0
2024,4,20,4,7.95,0.16,6.53,100.61,0.8,194.17,1.85,196.98,98,7.82,7.68,0,0,0,0,0,0
2024,4,20,5,8.04,0.32,6.53,100.6,0.8,202.32,1.75,205.88,98.12,7.91,7.78,0,0.05,0.09,0.14,0.04,0.3
2024,4,20,6,8.54,0.24,6.71,100.61,1.01,219.35,2,221.35,97.25,8.35,8.15,0.08,0.15,0.59,0.15,0.11,1.23
2024,4,20,7,9.16,0.25,6.96,100.6,1.04,234.76,1.98,234.49,96.19,8.89,8.61,0.4,0.33,1.25,0.15,0.27,2.13
2024,4,20,8,10.18,0.24,7.26,100.56,0.96,241.98,1.83,240.8,94.06,9.73,9.28,0.85,0.45,1.88,0.16,0.35,2.93
